0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,0,0.17
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,1,0.2800000000000001
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,2,0.13999999999999999
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,3,0.05
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,4,0.24000000000000007
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,5,0.10999999999999999
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,6,-0.04999999999999999
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,7,0.19000000000000003
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,8,0.14000000000000004
0.3,0.1,0.0,0.3,0.0,0.0,false,0,0,9,0.15
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,0,0.4300000000000002
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,1,0.42000000000000015
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,2,0.3900000000000002
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,3,0.23000000000000004
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,4,0.37000000000000016
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,5,0.5300000000000002
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,6,0.3900000000000002
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,7,0.3900000000000002
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,8,0.4900000000000002
0.3,0.1,0.0,0.3,0.1,0.0,false,0,0,9,0.4800000000000002
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,0,0.38000000000000017
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,1,0.4700000000000002
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,2,0.45000000000000023
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,3,0.4500000000000002
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,4,0.4600000000000002
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,5,0.4900000000000002
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,6,0.5600000000000003
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,7,0.5800000000000003
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,8,0.4900000000000002
0.3,0.1,0.0,0.3,0.2,0.0,false,0,0,9,0.5300000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,0,0.4800000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,1,0.4000000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,2,0.4700000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,3,0.5500000000000003
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,4,0.4300000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,5,0.5400000000000003
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,6,0.4800000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,7,0.5800000000000003
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,8,0.4000000000000002
0.3,0.1,0.0,0.3,0.3,0.0,false,0,0,9,0.4400000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,0,0.38000000000000017
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,1,0.5700000000000003
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,2,0.4700000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,3,0.4500000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,4,0.4900000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,5,0.4400000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,6,0.4900000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,7,0.4600000000000002
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,8,0.5500000000000003
0.3,0.1,0.0,0.3,0.4,0.0,false,0,0,9,0.5100000000000002
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,0,0.6000000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,1,0.5400000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,2,0.5700000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,3,0.6000000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,4,0.6200000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,5,0.5000000000000002
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,6,0.5200000000000002
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,7,0.6400000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,8,0.5800000000000003
0.3,0.1,0.0,0.3,0.5,0.0,false,0,0,9,0.5400000000000003
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,0,0.5100000000000002
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,1,0.5900000000000003
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,2,0.6200000000000003
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,3,0.5100000000000002
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,4,0.6200000000000003
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,5,0.5400000000000003
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,6,0.5500000000000003
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,7,0.37000000000000016
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,8,0.6700000000000004
0.3,0.1,0.0,0.3,0.6,0.0,false,0,0,9,0.4700000000000002
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,0,0.6200000000000003
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,1,0.4900000000000002
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,2,0.6200000000000003
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,3,0.7800000000000005
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,4,0.6300000000000003
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,5,0.6500000000000004
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,6,0.6600000000000004
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,7,0.7600000000000005
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,8,0.6900000000000004
0.3,0.1,0.0,0.3,0.7,0.0,false,0,0,9,0.4700000000000002
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,0,0.6500000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,1,0.7300000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,2,0.7400000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,3,0.6100000000000003
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,4,0.7100000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,5,0.7100000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,6,0.7500000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,7,0.6900000000000004
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,8,0.6000000000000003
0.3,0.1,0.0,0.3,0.8,0.0,false,0,0,9,0.7400000000000004
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,0,0.7400000000000004
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,1,0.6800000000000004
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,2,0.6900000000000004
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,3,0.6300000000000003
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,4,0.6300000000000003
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,5,0.6800000000000004
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,6,0.8000000000000005
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,7,0.6300000000000003
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,8,0.7700000000000005
0.3,0.1,0.0,0.3,0.9,0.0,false,0,0,9,0.6800000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,0,0.6800000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,1,0.7700000000000005
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,2,0.7500000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,3,0.7500000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,4,0.7300000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,5,0.7200000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,6,0.7500000000000004
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,7,0.7600000000000005
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,8,0.8100000000000005
0.3,0.1,0.0,0.3,1.0,0.0,false,0,0,9,0.8800000000000006
